record_id,등록번호,발명의 명칭,출원인,출원인_norm,출원인_그룹,출원인_국적1,출원일,WIPS패밀리 ID,Current CPC Main,relevance_score,candidate_type,label_v1,gold_v1_1,adjust
14/601111,9724823,"Method for controlling the walking motion of a mobile robot, and robot implementing said method",SOFTBANK ROBOTICS EUROPE,SOFTBANK ROBOTICS EUROPE,SOFTBANK ROBOTICS,FR,2015-01-20,92084240,B25J-0009/16,0.85,positive,T1_auto,True,
16/341730,11597099,Underactuated robotic hand,BIONIT LABS S.R.L.,BIONIT LABS,BIONIT LABS,IT,2017-11-29,91648694,B25J-0015/0009,0.85,positive,T1_auto,True,
15/537117,10031524,Method and device for controlling gait of biped robot,GOERTEK INC.,GOERTEK,GOERTEK,CN,2016-09-05,92262496,B25J-0009/16,0.85,positive,T1_auto,True,
15/548377,10675756,Device and method for performing open-loop and closed-loop control of a robot manipulator,KASTANIENBAUM GMBH,KASTANIENBAUM,FRANKA,DE,2016-02-02,92255114,B25J-0009/1641,0.85,positive,GRAY,True,
16/788840,11667034,Computerized system and method using different image views to find grasp locations and trajectories for robotic pick up,SIEMENS AKTIENGESELLSCHAFT,SIEMENS,SIEMENS,DE,2020-02-12,92334702,B25J-0009/1664,0.85,positive,GRAY,True,
15/531065,10052772,Roll rotation structure in a robot,"THK CO., LTD.",THK,THK,JP,2015-11-25,92888599,B25J-0017/0291,0.85,positive,GRAY,True,
17/211827,12023808,Robot system,KAWASAKI JUKOGYO KABUSHIKI KAISHA,KAWASAKI JUKOGYO,KAWASAKI HEAVY INDUSTRIES,JP,2021-03-25,92915001,B25J-0009/1612,0.85,positive,GRAY,True,
16/174308,11148293,"Motion computing device, robot system and robot controlling method",NATIONAL CHIAO TUNG UNIVERSITY,NATIONAL CHIAO TUNG UNIVERSITY,NATIONAL CHIAO TUNG UNIVERSITY,TW,2018-10-30,93266439,B25J-0009/1697,0.85,positive,GRAY,True,
18/048862,12257726,Robot and robot hand-eye calibrating method,NATIONAL TSING HUA UNIVERSITY,NATIONAL TSING HUA UNIVERSITY,NATIONAL TSING HUA UNIVERSITY,TW,2022-10-24,93293621,B25J-0009/1692,0.85,positive,GRAY,True,
18/090457,12311545,"Walking control method, biped robot and computer-readable storage medium",UBTECH ROBOTICS CORP LTD,UBTECH ROBOTICS,UBTECH,CN,2022-12-28,101070086,B25J-0009/1602,0.85,positive,T1_auto,True,
17/969999,12304083,"Legged robot motion control method, apparatus, and device, and medium",TENCENT TECHNOLOGY (SHENZHEN) COMPANY LIMITED,TENCENT TECHNOLOGY (SHENZHEN),TENCENT TECHNOLOGY (SHENZHEN),CN,2022-10-20,100847908,B25J-0009/1664,0.85,positive,GRAY,True,
17/290554,11691269,Robotic manipulator having a plurality of spring compensated joints,"APPTRONIK, INC.",APPTRONIK,APPTRONIK,US,2019-10-30,101541830,B25J-0009/1005,0.85,positive,GRAY,True,
19/064661,12337488,Methods for improved hand-eye calibration based on structured light cameras,GUANGDONG UNIVERSITY OF TECHNOLOGY,GUANGDONG UNIVERSITY OF TECHNOLOGY,GUANGDONG UNIVERSITY OF TECHNOLOGY,CN,2025-02-26,101691735,B25J-0009/1692,0.85,positive,GRAY,True,
16/848189,11318611,Multi center impedance control,FANUC CORPORATION,FANUC,FANUC,JP,2020-04-14,101786542,B25J-0009/1633,0.85,positive,GRAY,True,
17/957567,12343872,"Computer, method for controlling robot, and computer system","Hitachi, Ltd.",HITACHI,HITACHI,JP,2022-09-30,102473665,B25J-0009/1612,0.85,positive,GRAY,True,
15/769803,10603803,Humanoid robot foot comprising an active variable stiffness mechanism,FONDAZIONE ISTITUTO ITALIANO DI TECNOLOGIA | UNIVERSITA' DEGLI STUDI DI GENOVA,FONDAZIONE ISTITUTO ITALIANO DI TECNOLOGIA,FONDAZIONE ISTITUTO ITALIANO DI TECNOLOGIA,IT,2016-10-20,102461643,B25J-0019/068,0.85,positive,T1_auto,True,
17/985528,12377536,Imitation robot control stack models,GDM HOLDING LLC,GDM,GDM,US,2022-11-11,103014504,B25J-0009/163,0.85,positive,GRAY,True,
16/986965,11453120,Robot system,FANUC CORPORATION,FANUC,FANUC,JP,2020-08-06,103760123,B25J-0009/0096,0.85,positive,GRAY,True,
17/491577,12162138,"Systems, devices, and methods for robotic end effectors",SANCTUARY COGNITIVE SYSTEMS CORPORATION,SANCTUARY COGNITIVE SYSTEMS,SANCTUARY COGNITIVE SYSTEMS,CA,2021-10-01,103905767,B25J-0015/08,0.85,positive,T1_auto,True,
17/425257,11420328,Generating a robot control policy from demonstrations,GOOGLE LLC,GOOGLE,ALPHABET,US,2020-01-31,103827877,B25J-0009/1664,0.85,positive,GRAY,True,
16/480221,11325251,Robot,FRANKA EMIKA GMBH,FRANKA EMIKA,FRANKA,DE,2018-02-07,104324945,B25J-0009/1628,0.85,positive,GRAY,True,
16/611643,11370117,Collision handling by a robot,FRANKA EMIKA GMBH,FRANKA EMIKA,FRANKA,DE,2018-05-29,104326564,B25J-0009/1674,0.85,positive,T1_auto,True,
18/097753,12397431,Robot trajectory under collision constraints,TENCENT AMERICA LLC,TENCENT AMERICA,TENCENT AMERICA,US,2023-01-17,104483140,B25J-0009/1676,0.85,positive,GRAY,True,
16/095494,11059175,System and method for controlling a robot,FRANKA EMIKA GMBH,FRANKA EMIKA,FRANKA,DE,2017-04-21,104320625,B25J-0009/1674,0.85,positive,GRAY,True,
18/513018,12397420,Artificial intelligence (AI) hand type device for performing tasks with acute precision,Techolution Consulting LLC,TECHOLUTION CONSULTING,TECHOLUTION CONSULTING,US,2023-11-17,104483129,B25J-0009/163,0.85,positive,GRAY,True,
16/843185,11813749,Robot teaching by human demonstration,FANUC CORPORATION,FANUC,FANUC,JP,2020-04-08,104726275,B25J-0009/163,0.85,positive,GRAY,True,
17/997256,12318920,"Safety system, joint assembly with safety system, and robot having joint assembly","SHANGHAI FLEXIV ROBOTICS TECHNOLOGY CO., LTD. | FLEXIV LTD.",SHANGHAI FLEXIV ROBOTICS TECHNOLOGY,SHANGHAI FLEXIV ROBOTICS TECHNOLOGY,CN,2021-10-12,104962402,B25J-0019/0004,0.85,positive,GRAY,True,
17/971097,12384060,Robot safety monitoring system,HANWHA ROBOTICS CORPORATION,HANWHA ROBOTICS,HANWHA ROBOTICS,KR,2022-10-21,104953798,B25J-0019/06,0.85,positive,GRAY,True,
18/129232,12403600,"Motion data generating system for robot, motion data generating method for robot, and storage medium",TOYOTA JIDOSHA KABUSHIKI KAISHA,TOYOTA JIDOSHA,TOYOTA,JP,2023-03-31,104890163,B25J-0009/1664,0.85,positive,T1_auto,True,
17/644642,12325131,Constrained manipulation of objects,"Boston Dynamics, Inc.",BOSTON DYNAMICS,HYUNDAI MOTOR GROUP(2021~)/구글·소프트뱅크(이전),US,2021-12-16,105081964,B25J-0009/1628,0.85,positive,GRAY,True,
17/819685,12403590,Robotic grasping via RF-visual sensing and learning,Massachusetts Institute of Technology,MASSACHUSETTS INSTITUTE OF TECHNOLOGY,MASSACHUSETTS INSTITUTE OF TECHNOLOGY,US,2022-08-15,105248387,B25J-0009/1612,0.85,positive,GRAY,True,
15/575490,10710243,Control and regulation of actuators of a robot by taking into consideration ambient contacts,CAVOS BAGATELLE VERWALTUNGS GMBH & CO. KG,CAVOS BAGATELLE VERWALTUNGS & CO KG,CAVOS BAGATELLE VERWALTUNGS & CO KG,DE,2016-05-10,104315711,B25J-0009/1676,0.85,positive,GRAY,True,
17/553854,12420422,Situation-aware safety assessment of robot-human activities,INTEL CORPORATION,INTEL,INTEL,US,2021-12-17,105843678,B25J-0009/1676,0.85,positive,GRAY,True,
18/005856,12384050,"Information processing device, information processing method, and program",SONY GROUP CORPORATION,SONY GROUP,SONY,JP,2021-08-06,106005650,B25J-0013/083,0.85,positive,GRAY,True,
18/218604,12420414,"Robot control method based on trajectory of center of mass, robot and computer-readable storage medium",UBTECH ROBOTICS CORP LTD,UBTECH ROBOTICS,UBTECH,CN,2023-07-06,105843670,B25J-0009/1664,0.85,positive,T1_auto,True,
17/561160,12420433,Robot hand,"SAMSUNG ELECTRONICS CO., LTD.",SAMSUNG ELECTRONICS,SAMSUNG,KR,2021-12-23,106169385,B25J-0015/0009,0.85,positive,GRAY,True,
18/087668,12440966,"Method for controlling biped robot, biped robot, and readable storage medium","BEIJING XIAOMI ROBOT TECHNOLOGY CO., LTD.",BEIJING XIAOMI ROBOT TECHNOLOGY,BEIJING XIAOMI ROBOT TECHNOLOGY,CN,2022-12-22,106351149,B25J-0009/1602,0.85,positive,T1_auto,True,
17/615660,12454066,Robot hand and robot configured with loop-like wire rods,KABUSHIKI KAISYA LEBEN,KABUSHIKI KAISYA LEBEN,KABUSHIKI KAISYA LEBEN,JP,2020-12-28,106706892,B25J-0015/12,0.85,positive,GRAY,True,
18/145869,12440979,System and method for controlling an operation of a robotic arm,"Mitsubishi Electric Research Laboratories, Inc.",MITSUBISHI ELECTRIC RESEARCH LABORATORIES,MITSUBISHI ELECTRIC,US,2022-12-23,106749462,B25J-0009/163,0.85,positive,GRAY,True,
16/833158,11383384,Robot and method for controlling robot,LG ELECTRONICS INC.,LG ELECTRONICS,LG,KR,2020-03-27,107146112,B25J-0009/1694,0.85,positive,GRAY,True,
17/553860,12479101,Repetitive task and contextual risk analytics for human-robot collaboration,INTEL CORPORATION,INTEL,INTEL,US,2021-12-17,107565855,B25J-0009/1676,0.85,positive,GRAY,True,
17/753385,12479111,Robotic hand,CENTRE NATIONAL DE LA RECHERCHE SCIENTIFIQUE | UNIVERSITE DE POITIERS,CENTRE NATIONAL DE LA RECHERCHE SCIENTIFIQUE,CENTRE NATIONAL DE LA RECHERCHE SCIENTIFIQUE,FR,2020-08-19,107565865,B25J-0015/0009,0.85,positive,GRAY,True,
17/422260,12083678,Efficient adaption of robot control policy for new task using meta-learning based on meta-imitation learning and meta-reinforcement learning,GOOGLE LLC,GOOGLE,ALPHABET,US,2020-01-23,107652347,B25J-0009/163,0.85,positive,GRAY,True,
18/230620,12454054,"Method for controlling robot, robot and computer-readable storage medium",UBTECH ROBOTICS CORP LTD,UBTECH ROBOTICS,UBTECH,CN,2023-08-05,107057873,B25J-0009/1602,0.85,positive,GRAY,True,
18/563651,12491636,Collaborative robot having collision detection function and collision detection method of cooperative robot,"NEUROMEKA CO., LTD.",NEUROMEKA,NEUROMEKA,KR,2022-05-24,107970305,B25J-0009/1666,0.85,positive,GRAY,True,
16/596946, ,HUMANOID ROBOTICS SYSTEM AND METHODS,"WILLOW GARAGE, LLC",WILLOW GARAGE,WILLOW GARAGE,US,2019-10-09,107729012,B25J-0005/00,0.85,positive,T1_auto,True,
17/036241,11623351,"Bag-shaped actuator system, gripping device using the same, robotic hand, and usage method of robotic hand",TOYOTA JIDOSHA KABUSHIKI KAISHA,TOYOTA JIDOSHA,TOYOTA,JP,2020-09-29,107835194,B25J-0015/0023,0.85,positive,GRAY,True,
16/880724,11679497,Distributed robotic demonstration learning,INTRINSIC INNOVATION LLC,INTRINSIC INNOVATION,ALPHABET,US,2020-05-21,108370228,B25J-0009/163,0.85,positive,GRAY,True,
17/453240,12042938,Method for controlling a robotic device and robot control unit,ROBERT BOSCH GMBH,ROBERT BOSCH,ROBERT BOSCH,DE,2021-11-02,108474135,B25J-0009/1664,0.85,positive,GRAY,True,
17/655466,12397425,System and method for robust pivoting for re-orienting parts during robotic assembly,"Mitsubishi Electric Research Laboratories, Inc.",MITSUBISHI ELECTRIC RESEARCH LABORATORIES,MITSUBISHI ELECTRIC,미상,2022-03-18,108253270,B25J-0009/1664,0.85,positive,GRAY,True,
18/236395,12502769,"Method for foot/ground contact detection for robot, robot and computer-readable medium",UBTECH ROBOTICS CORP LTD,UBTECH ROBOTICS,UBTECH,CN,2023-08-21,108693641,B25J-0009/1628,0.85,positive,T1_auto,True,
18/129909,12496710,"Humanoid robot balance control method, humanoid robot, and storage medium",UBTECH ROBOTICS CORP LTD,UBTECH ROBOTICS,UBTECH,CN,2023-04-03,108541324,B25J-0009/163,0.85,positive,T1_auto,True,
18/379614,12496715,Three-dimensional passive walking robot,CARNEGIE MELLON UNIVERSITY,CARNEGIE MELLON UNIVERSITY,CARNEGIE MELLON UNIVERSITY,US,2023-10-12,108541327,B25J-0009/1664,0.85,positive,T1_auto,True,
18/775000,12515329,"Robot control system, robot control method, and non-transitory storage medium",TOYOTA JIDOSHA KABUSHIKI KAISHA,TOYOTA JIDOSHA,TOYOTA,JP,2024-07-17,108701509,B25J-0009/1653,0.85,positive,GRAY,True,
18/659595,12521890,"Method and apparatus for robot control, device, robot, and medium","BEIJING YOUZHUJU NETWORK TECHNOLOGY CO., LTD.",BEIJING YOUZHUJU NETWORK TECHNOLOGY,BEIJING YOUZHUJU NETWORK TECHNOLOGY,CN,2024-05-09,108898722,B25J-0009/1697,0.85,positive,GRAY,True,
17/399893,11858125,Actuator and gripper head having an actuator,MID ATLANTIC MACHINERY,MID ATLANTIC MACHINERY,MID ATLANTIC MACHINERY,US,2021-08-11,109052673,B25J-0015/0641,0.85,positive,GRAY,True,
18/173342,12318925,Robot and method of controlling the same,"SINTOKOGIO, LTD. | UNIVERSITY OF YAMANASHI",SINTOKOGIO,SINTOKOGIO,JP,2023-02-23,108973761,B25J-0009/0081,0.85,positive,GRAY,True,
16/885035,11691283,Robot control parameter interpolation,INTRINSIC INNOVATION LLC,INTRINSIC INNOVATION,ALPHABET,US,2020-05-27,109210823,B25J-0009/1653,0.85,positive,GRAY,True,
18/098470,12358150,Robot and control method therefor,"SAMSUNG ELECTRONICS CO., LTD.",SAMSUNG ELECTRONICS,SAMSUNG,KR,2023-01-18,109330287,B25J-0009/1697,0.85,positive,GRAY,True,
18/039961,12533799,"Robot, gripping force control device, gripping force control method, and recording medium storing gripping force control program",OMRON CORPORATION,OMRON,OMRON,JP,2021-09-14,109228648,B25J-0009/1612,0.85,positive,GRAY,True,
15/111476,10442089,Hand intended for being provided on a humanoid robot with improved fingers,SOFTBANK ROBOTICS EUROPE,SOFTBANK ROBOTICS EUROPE,SOFTBANK ROBOTICS,FR,2015-01-22,109864218,B25J-0015/0009,0.85,positive,T1_auto,True,
15/111475,9840009,Actuation of a hand intended for being provided on a humanoid robot,SOFTBANK ROBOTICS EUROPE,SOFTBANK ROBOTICS EUROPE,SOFTBANK ROBOTICS,FR,2015-01-22,109864200,B25J-0015/0009,0.85,positive,T1_auto,True,
15/311113,10406699,"Secure, motor-driven hinge to be provided on a humanoid robot",SOFTBANK ROBOTICS EUROPE,SOFTBANK ROBOTICS EUROPE,SOFTBANK ROBOTICS,FR,2015-06-05,109869245,B25J-0019/0004,0.85,positive,T1_auto,True,
15/300221,10232508,Omnidirectional wheeled humanoid robot based on a linear predictive position and velocity controller,SOFTBANK ROBOTICS EUROPE | INSTITUT NATIONAL DE RECHERCHE EN INFORMATIQUE ET EN AUTOMATIQUE,SOFTBANK ROBOTICS EUROPE,SOFTBANK ROBOTICS,FR,2015-04-17,109867028,B25J-0009/162,0.85,positive,T1_auto,True,
15/304038,9821471,Actuation of a hand to be provided on a humanoid robot,SOFTBANK ROBOTICS EUROPE,SOFTBANK ROBOTICS EUROPE,SOFTBANK ROBOTICS,FR,2015-05-07,109867850,B25J-0015/0009,0.85,positive,T1_auto,True,
16/315570,11376746,Hand intended to equip a humanoid robot,SOFTBANK ROBOTICS EUROPE | CENTRE NATIONAL DE LA RECHERCHE SCIENTIFIQUE,SOFTBANK ROBOTICS EUROPE,SOFTBANK ROBOTICS,FR,2017-07-04,109898602,B25J-0015/0009,0.85,positive,T1_auto,True,
15/400168,9914212,Systems and methods for sensing objects,SOMATIS SENSOR SOLUTIONS LLC,SOMATIS SENSOR SOLUTIONS,SOMATIS SENSOR SOLUTIONS,US,2017-01-06,110282117,B25J-0009/1612,0.85,positive,GRAY,True,
17/656113,12290928,Systems and methods for flexible robotic manipulation by fast online load estimation,"Mitsubishi Electric Research Laboratories, Inc.",MITSUBISHI ELECTRIC RESEARCH LABORATORIES,MITSUBISHI ELECTRIC,US,2022-03-23,111969864,B25J-0009/1633,0.85,positive,GRAY,True,
17/622160,12544937,Robotic hand system and method for controlling robotic hand,KOREA ADVANCED INSTITUTE OF SCIENCE AND TECHNOLOGY,KOREA ADVANCED INSTITUTE OF SCIENCE AND TECHNOLOGY,KOREA ADVANCED INSTITUTE OF SCIENCE AND TECHNOLOGY,KR,2021-11-26,112105443,B25J-0009/1612,0.85,positive,GRAY,True,
18/373242,12552024,"Method and apparatus for controlling robot motion, device and storage medium","BEIJING XIAOMI ROBOT TECHNOLOGY CO., LTD.",BEIJING XIAOMI ROBOT TECHNOLOGY,BEIJING XIAOMI ROBOT TECHNOLOGY,CN,2023-09-26,112288770,B25J-0009/1651,0.85,positive,GRAY,True,
18/086386,12552034,Robot system,"Mantis Robotics, Inc.",MANTIS ROBOTICS,MANTIS ROBOTICS,US,2022-12-21,112695228,B25J-0009/1676,0.85,positive,GRAY,True,
18/187976,12440980,Robotic manipulation with bimanual and nonprehensile aspects and related technology,"AGILITY ROBOTICS, INC.",AGILITY ROBOTICS,AGILITY ROBOTICS,US,2023-03-22,112695279,B25J-0009/1664,0.85,positive,T1_auto,True,
17/983553,12330309,Robot motion control method and apparatus,Tencent Technology (Shenzhen) Company Limited,TENCENT TECHNOLOGY (SHENZHEN),TENCENT TECHNOLOGY (SHENZHEN),CN,2022-11-09,112773331,B25J-0009/1664,0.85,positive,GRAY,True,
14/659012,9662792,Natural pitch and roll,"BOSTON DYNAMICS, INC.",BOSTON DYNAMICS,HYUNDAI MOTOR GROUP(2021~)/구글·소프트뱅크(이전),US,2015-03-16,112937856,B25J-0009/1694,0.85,positive,T1_auto,True,
18/385478,12576514,"Robot control method, robot, and control terminal","Shenzhen Pengxing Intelligent Research Co., Ltd.",SHENZHEN PENGXING INTELLIGENT RESEARCH,SHENZHEN PENGXING INTELLIGENT RESEARCH,CN,2023-10-31,113221957,B25J-0009/1602,0.85,positive,GRAY,True,
18/395746,12558801,Robotic torso,Sanctuary Cognitive Systems Corporation,SANCTUARY COGNITIVE SYSTEMS,SANCTUARY COGNITIVE SYSTEMS,CA,2023-12-26,112951425,B25J-0017/00,0.85,positive,T1_auto,True,
18/022688,12138789,Joint mechanism and robot arm mechanism,FANUC CORPORATION,FANUC,FANUC,JP,2021-09-10,112987903,B25J-0009/10,0.85,positive,GRAY,True,
17/653031,12049007,System and method for robust robotic manipulation using chance constrained optimization,"MITSUBISHI ELECTRIC RESEARCH LABORATORIES, INC.",MITSUBISHI ELECTRIC RESEARCH LABORATORIES,MITSUBISHI ELECTRIC,US,2022-03-01,113274327,B25J-0009/1605,0.85,positive,GRAY,True,
17/957710,12202143,"Robot control method, apparatus and device, storage medium and program product",TENCENT TECHNOLOGY (SHENZHEN) COMPANY LIMITED,TENCENT TECHNOLOGY (SHENZHEN),TENCENT TECHNOLOGY (SHENZHEN),CN,2022-09-30,113273898,B25J-0009/1612,0.85,positive,GRAY,True,
18/023222,12589503,"Robot control apparatus, robot control system, and method for controlling robot",KYOCERA CORPORATION,KYOCERA,KYOCERA,JP,2021-08-04,113624309,B25J-0009/1676,0.85,positive,GRAY,True,
18/080623,12583108,Grasp selection,"Honda Motor Co., Ltd.",HONDA MOTOR,HONDA,JP,2022-12-13,113806443,B25J-0009/1664,0.85,positive,GRAY,True,
18/462583,12594669,"Robot control method, robot control system, and computer readable medium",TOYOTA JIDOSHA KABUSHIKI KAISHA,TOYOTA JIDOSHA,TOYOTA,JP,2023-09-07,113818482,B25J-0009/162,0.85,positive,T1_auto,True,
18/407440,12583123,Iterative control of robot for target object,KABUSHIKI KAISHA YASKAWA DENKI,YASKAWA DENKI,YASKAWA,JP,2024-01-09,113805573,B25J-0009/1697,0.85,positive,GRAY,True,
18/472767,12583111,Eye-on-hand reinforcement learner for dynamic grasping with active pose estimation,"Mitsubishi Electric Research Laboratories, Inc.",MITSUBISHI ELECTRIC RESEARCH LABORATORIES,MITSUBISHI ELECTRIC,US,2023-09-22,113950118,B25J-0009/1664,0.85,positive,GRAY,True,
17/670443,12594668,Brain-like decision-making and motion control system,NEUROCEAN TECHNOLOGIES INC.,NEUROCEAN TECHNOLOGIES,NEUROCEAN TECHNOLOGIES,CN,2022-02-12,114249172,B25J-0009/161,0.85,positive,GRAY,True,
18/352843,12496735,Multiple object grasping using robotics,UNIVERSITY OF SOUTH FLORIDA,UNIVERSITY OF SOUTH FLORIDA,UNIVERSITY OF SOUTH FLORIDA,US,2023-07-14,114445705,B25J-0009/1612,0.85,positive,GRAY,True,
18/545986,12605832,Robotic control with real-time switching between trajectories,INTRINSIC INNOVATION LLC,INTRINSIC INNOVATION,ALPHABET,US,2023-12-19,114632961,B25J-0009/1661,0.85,positive,GRAY,True,
17/644945,12521875,Supervised autonomous grasping,"Boston Dynamics, Inc.",BOSTON DYNAMICS,HYUNDAI MOTOR GROUP(2021~)/구글·소프트뱅크(이전),US,2021-12-17,114634149,B25J-0009/1612,0.85,positive,GRAY,True,
19/322446,12611767,System and method for efficient control of a humanoid robot,FIGURE AI INC.,FIGURE AI,FIGURE AI,US,2025-09-08,114836849,B25J-0009/1605,0.85,positive,T1_auto,True,
17/746910,12064865,Proximity sensing autonomous robotic systems and apparatus,"CORPORATION, COBIONIX",COBIONIX,COBIONIX,CA,2022-05-17,115391609,B25J-0013/086,0.85,positive,GRAY,True,
